balance_month,balance_year,product_barcode,total_consumption
5.0,2025.0,UHTIJWRTLS14,40.0
5.0,2025.0,UHTRAEPC200V,65838.0
5.0,2025.0,UHUSB4105GFAN,65838.0
5.0,2025.0,UNICHTEX7A02,117686.0
5.0,2025.0,VLMS1500-GS08,0.0
5.0,2025.0,W25Q128JVPIQ,0.0
4.0,2025.0,UH0.2AA05,0.0
4.0,2025.0,UH0.2AA06,390.0
4.0,2025.0,UH0.2AA07,700.0
4.0,2025.0,UH0.2AA08,890.0
4.0,2025.0,UH0.2AA09,1050.0
4.0,2025.0,UH0.2AA10,460.0
4.0,2025.0,UH0.2AA11,0.0
4.0,2025.0,UH0.2AA12,30.0
4.0,2025.0,UH0.2AA13,0.0
4.0,2025.0,UH0.2AA14,0.0
4.0,2025.0,UH0.2ACRMS08,0.0
4.0,2025.0,UH0.2ACRMS10,0.0
4.0,2025.0,UH0.2ACRMST05,0.0
4.0,2025.0,UH0.2ACRMST06,0.0
4.0,2025.0,UH0.2ACRMST07,0.0
4.0,2025.0,UH0.2ACRMST08,0.0
4.0,2025.0,UH0.2ACRMST09,0.0
4.0,2025.0,UH0.2ACRMST10,0.0
4.0,2025.0,UH0.2ACRMST11,0.0
4.0,2025.0,UH0.2ACRMST12,0.0
4.0,2025.0,UH0.2ACRMST13,0.0
4.0,2025.0,UH0.2ACRMST14,0.0
4.0,2025.0,UH0.2AG05,0.0
4.0,2025.0,UH0.2AG06,0.0
4.0,2025.0,UH0.2AG07,0.0
4.0,2025.0,UH0.2AG08,0.0
4.0,2025.0,UH0.2AG09,0.0
4.0,2025.0,UH0.2AG10,0.0
4.0,2025.0,UH0.2AG11,0.0
4.0,2025.0,UH0.2AG12,0.0
4.0,2025.0,UH0.2AG13,0.0
4.0,2025.0,UH0.2AG14,0.0
4.0,2025.0,UH0.2AS05,0.0
4.0,2025.0,UH0.2AS06,0.0
4.0,2025.0,UH0.2AS07,0.0
4.0,2025.0,UH0.2AS08,0.0
4.0,2025.0,UH0.2AS09,0.0
4.0,2025.0,UH0.2AS10,0.0
4.0,2025.0,UH0.2BB07,0.0
4.0,2025.0,UH0.2BB09,0.0
4.0,2025.0,UH0.2MACHINS05,0.0
4.0,2025.0,UH0.2MACHINS06,0.0
4.0,2025.0,UH0.2MACHINS07,0.0
4.0,2025.0,UH0.2MACHINS08,0.0
4.0,2025.0,UH0.2MACHINS09,0.0
4.0,2025.0,UH0.2MACHINS10,0.0
4.0,2025.0,UH0.2MACHINS11,0.0
4.0,2025.0,UH0.2MACHINS12,0.0
4.0,2025.0,UH0.2MACHINS14,0.0
4.0,2025.0,UH0.2MG07,0.0
4.0,2025.0,UH0.2MG09,0.0
4.0,2025.0,UH0.2MIRROR05,215.0
4.0,2025.0,UH0.2MIRROR06,383.0
4.0,2025.0,UH0.2MIRROR07,1662.0
4.0,2025.0,UH0.2MIRROR08,2231.0
4.0,2025.0,UH0.2MIRROR09,1538.0
4.0,2025.0,UH0.2MIRROR10,540.0
4.0,2025.0,UH0.2MIRROR11,42.0
4.0,2025.0,UH0.2MIRROR12,0.0
4.0,2025.0,UH0.2MIRROR13,4.0
4.0,2025.0,UH0.2MIRROR14,4.0
4.0,2025.0,UH0.2RT08,0.0
4.0,2025.0,UH06031AVX2A,0.0
4.0,2025.0,UH0805RSVS0O,0.0
4.0,2025.0,UH32BTELQFP48,0.0
4.0,2025.0,UH6063IAV52A,0.0
4.0,2025.0,UHACCSTM6DSO,72778.0
4.0,2025.0,UHACRPOLMSTS05,0.0
4.0,2025.0,UHACRPOLMSTS06,0.0
4.0,2025.0,UHACRPOLMSTS07,0.0
4.0,2025.0,UHACRPOLMSTS08,0.0
4.0,2025.0,UHACRPOLMSTS09,0.0
4.0,2025.0,UHACRPOLMSTS10,0.0
4.0,2025.0,UHACRPOLMSTS11,0.0
4.0,2025.0,UHACRPOLMSTS12,0.0
4.0,2025.0,UHACRPOLMSTS13,0.0
4.0,2025.0,UHACRPOLMSTS14,0.0
4.0,2025.0,UHACRUNPOLMSTS05,0.0
4.0,2025.0,UHACRUNPOLMSTS06,0.0
4.0,2025.0,UHACRUNPOLMSTS08,0.0
4.0,2025.0,UHACRUNPOLMSTS09,0.0
4.0,2025.0,UHACRUNPOLMSTS11,0.0
4.0,2025.0,UHACRUNPOLMSTS12,0.0
4.0,2025.0,UHACRUNPOLMSTS13,0.0
4.0,2025.0,UHACRUNPOLMSTS14,0.0
4.0,2025.0,UHAIRBEADBS05,826.0
4.0,2025.0,UHAIRBEADBS06,1954.0
4.0,2025.0,UHAIRBEADBS07,1484.0
4.0,2025.0,UHAIRBEADBS08,2152.0
4.0,2025.0,UHAIRBEADBS09,0.0
4.0,2025.0,UHAIRBEADBS10,438.0
4.0,2025.0,UHAIRBEADBS11,1271.0
4.0,2025.0,UHAIRBEADBS12,0.0
4.0,2025.0,UHAIRBEADBS13,439.0
4.0,2025.0,UHAIRBEADBS14,0.0
4.0,2025.0,UHAIRBLKMS05,0.0
4.0,2025.0,UHAIRBLKMS06,0.0
4.0,2025.0,UHAIRBLKMS07,0.0
4.0,2025.0,UHAIRBLKMS08,0.0
4.0,2025.0,UHAIRBLKMS09,0.0
4.0,2025.0,UHAIRBLKMS10,0.0
4.0,2025.0,UHAIRBLKMS11,0.0
4.0,2025.0,UHAIRBLKMS12,0.0
4.0,2025.0,UHAIRBLKMS13,0.0
4.0,2025.0,UHAIRBLKMS14,0.0
4.0,2025.0,UHAIRBOXTOP,0.0
4.0,2025.0,UHAIRG0LDS05,3800.0
4.0,2025.0,UHAIRG0LDS06,8531.0
4.0,2025.0,UHAIRG0LDS07,9474.0
4.0,2025.0,UHAIRG0LDS08,13498.0
4.0,2025.0,UHAIRG0LDS09,6526.0
4.0,2025.0,UHAIRG0LDS10,1649.0
4.0,2025.0,UHAIRG0LDS11,869.0
4.0,2025.0,UHAIRG0LDS12,620.0
4.0,2025.0,UHAIRG0LDS13,210.0
4.0,2025.0,UHAIRG0LDS14,0.0
4.0,2025.0,UHAIRMACSHL05,1150.0
4.0,2025.0,UHAIRMACSHL06,4984.0
4.0,2025.0,UHAIRMACSHL07,9219.0
4.0,2025.0,UHAIRMACSHL08,6431.0
4.0,2025.0,UHAIRMACSHL09,9472.0
4.0,2025.0,UHAIRMACSHL10,4169.0
4.0,2025.0,UHAIRMACSHL11,1860.0
4.0,2025.0,UHAIRMACSHL12,5878.0
4.0,2025.0,UHAIRMACSHL13,400.0
4.0,2025.0,UHAIRMACSHL14,538.0
4.0,2025.0,UHAIRMIRSHEL05,0.0
4.0,2025.0,UHAIRMIRSHEL06,0.0
4.0,2025.0,UHAIRMIRSHEL07,657.0
4.0,2025.0,UHAIRMIRSHEL08,957.0
4.0,2025.0,UHAIRMIRSHEL09,279.0
4.0,2025.0,UHAIRMIRSHEL10,195.0
4.0,2025.0,UHAIRMIRSHEL11,0.0
4.0,2025.0,UHAIRMIRSHEL12,0.0
4.0,2025.0,UHAIRMIRSHEL13,0.0
4.0,2025.0,UHAIRMIRSHEL14,0.0
4.0,2025.0,UHAIRMONOCORT,0.0
4.0,2025.0,UHAIRRGTOPG,0.0
4.0,2025.0,UHAIRRGTOPS,0.0
4.0,2025.0,UHAIRROG0LDS05,0.0
4.0,2025.0,UHAIRROG0LDS06,0.0
4.0,2025.0,UHAIRROG0LDS07,0.0
4.0,2025.0,UHAIRROG0LDS08,0.0
4.0,2025.0,UHAIRROG0LDS09,0.0
4.0,2025.0,UHAIRROG0LDS10,0.0
4.0,2025.0,UHAIRROG0LDS11,0.0
4.0,2025.0,UHAIRROG0LDS12,0.0
4.0,2025.0,UHAIRSILVS05,900.0
4.0,2025.0,UHAIRSILVS06,2484.0
4.0,2025.0,UHAIRSILVS07,2412.0
4.0,2025.0,UHAIRSILVS08,3722.0
4.0,2025.0,UHAIRSILVS09,3139.0
4.0,2025.0,UHAIRSILVS10,1040.0
4.0,2025.0,UHAIRSILVS11,550.0
4.0,2025.0,UHAIRSILVS12,200.0
4.0,2025.0,UHAIRSILVS13,70.0
4.0,2025.0,UHAIRSILVS14,0.0
4.0,2025.0,UHALCASTEDSHLS05,0.0
4.0,2025.0,UHALCASTEDSHLS06,0.0
4.0,2025.0,UHALCASTEDSHLS07,0.0
4.0,2025.0,UHALCASTEDSHLS08,0.0
4.0,2025.0,UHALCASTEDSHLS09,0.0
4.0,2025.0,UHALCASTEDSHLS10,0.0
4.0,2025.0,UHALCASTEDSHLS11,0.0
4.0,2025.0,UHALCASTEDSHLS12,0.0
4.0,2025.0,UHALCASTEDSHLS13,0.0
4.0,2025.0,UHALCASTEDSHLS14,0.0
4.0,2025.0,UHALENGSHELLS05,0.0
4.0,2025.0,UHALENGSHELLS06,0.0
4.0,2025.0,UHALENGSHELLS07,0.0
4.0,2025.0,UHALENGSHELLS08,0.0
4.0,2025.0,UHALENGSHELLS09,0.0
4.0,2025.0,UHALENGSHELLS10,0.0
4.0,2025.0,UHALENGSHELLS11,0.0
4.0,2025.0,UHALENGSHELLS12,0.0
4.0,2025.0,UHALENGSHELLS13,0.0
4.0,2025.0,UHALENGSHELLS14,0.0
4.0,2025.0,UHALSHELLS05,0.0
4.0,2025.0,UHALSHELLS06,0.0
4.0,2025.0,UHALSHELLS07,0.0
4.0,2025.0,UHALSHELLS08,0.0
4.0,2025.0,UHALSHELLS09,0.0
4.0,2025.0,UHALSHELLS10,0.0
4.0,2025.0,UHALSHELLS11,0.0
4.0,2025.0,UHALSHELLS12,0.0
4.0,2025.0,UHALSHELLS13,0.0
4.0,2025.0,UHALSHELLS14,0.0
4.0,2025.0,UHBLTP204M7M,84017.0
4.0,2025.0,UHBOTTOMPADS,53519.0
4.0,2025.0,UHBOXTBTTRAY,0.0
4.0,2025.0,UHBOXTOPTRAY,0.0
4.0,2025.0,UHBRUSBCABLE,0.0
4.0,2025.0,UHC2068NF50V,126058.0
4.0,2025.0,UHC2100NF50V,126058.0
4.0,2025.0,UHC2C10UF50V,126058.0
4.0,2025.0,UHC2C1KPF50V,126058.0
4.0,2025.0,UHC2C47PF25V,126058.0
4.0,2025.0,UHC2CUMO10MA,63029.0
4.0,2025.0,UHC2FB30OM1L,63029.0
4.0,2025.0,UHC2FFCCN4P,63029.0
4.0,2025.0,UHC2INDU6.8UH,63029.0
4.0,2025.0,UHC2PCBAREV21,53519.0
4.0,2025.0,UHC2PCBREV21,63029.0
4.0,2025.0,UHC2RES0OM42,189087.0
4.0,2025.0,UHC2RES0OM85,63029.0
4.0,2025.0,UHC2RES27OHM,126058.0
4.0,2025.0,UHC2TRCL72UH,53519.0
4.0,2025.0,UHC3BASEPAINT,0.0
4.0,2025.0,UHC3BBBASE,0.0
4.0,2025.0,UHC3BOTTPAD,0.0
4.0,2025.0,UHC3FINFGS05,0.0
4.0,2025.0,UHC3FINFGS06,0.0
4.0,2025.0,UHC3FINFGS07,0.0
4.0,2025.0,UHC3FINFGS08,0.0
4.0,2025.0,UHC3FINFGS09,0.0
4.0,2025.0,UHC3FINFGS10,0.0
4.0,2025.0,UHC3FINFGS11,0.0
4.0,2025.0,UHC3FINFGS12,0.0
4.0,2025.0,UHC3FINFGS13,0.0
4.0,2025.0,UHC3FINFGS14,0.0
4.0,2025.0,UHC3LASERTOPS05,0.0
4.0,2025.0,UHC3LASERTOPS06,0.0
4.0,2025.0,UHC3LASERTOPS07,0.0
4.0,2025.0,UHC3LASERTOPS08,0.0
4.0,2025.0,UHC3LASERTOPS09,0.0
4.0,2025.0,UHC3LASERTOPS10,0.0
4.0,2025.0,UHC3LASERTOPS11,0.0
4.0,2025.0,UHC3LASERTOPS12,0.0
4.0,2025.0,UHC3LASERTOPS13,0.0
4.0,2025.0,UHC3LASERTOPS14,0.0
4.0,2025.0,UHC3PAINBASES05,0.0
4.0,2025.0,UHC3PAINBASES06,0.0
4.0,2025.0,UHC3PAINBASES07,0.0
4.0,2025.0,UHC3PAINBASES08,0.0
4.0,2025.0,UHC3PAINBASES09,0.0
4.0,2025.0,UHC3PAINBASES10,0.0
4.0,2025.0,UHC3PAINBASES11,0.0
4.0,2025.0,UHC3PAINBASES12,0.0
4.0,2025.0,UHC3PAINBASES13,0.0
4.0,2025.0,UHC3PAINBASES14,0.0
4.0,2025.0,UHC3PAINTOPS05,0.0
4.0,2025.0,UHC3PAINTOPS06,0.0
4.0,2025.0,UHC3PAINTOPS07,0.0
4.0,2025.0,UHC3PAINTOPS08,0.0
4.0,2025.0,UHC3PAINTOPS09,0.0
4.0,2025.0,UHC3PAINTOPS10,0.0
4.0,2025.0,UHC3PAINTOPS11,0.0
4.0,2025.0,UHC3PAINTOPS12,0.0
4.0,2025.0,UHC3PAINTOPS13,0.0
4.0,2025.0,UHC3PAINTOPS14,0.0
4.0,2025.0,UHC3TRANTOPS05,0.0
4.0,2025.0,UHC3TRANTOPS06,0.0
4.0,2025.0,UHC3TRANTOPS07,0.0
4.0,2025.0,UHC3TRANTOPS08,0.0
4.0,2025.0,UHC3TRANTOPS09,0.0
4.0,2025.0,UHC3TRANTOPS10,0.0
4.0,2025.0,UHC3TRANTOPS11,0.0
4.0,2025.0,UHC3TRANTOPS12,0.0
4.0,2025.0,UHC3TRANTOPS13,0.0
4.0,2025.0,UHC3TRANTOPS14,0.0
4.0,2025.0,UHC3TXCOIL,0.0
4.0,2025.0,UHCAP101206MR,0.0
4.0,2025.0,UHCAP27PFMUR,0.0
4.0,2025.0,UHCAPMUR01UF,582224.0
4.0,2025.0,UHCAPMUR047F,72778.0
4.0,2025.0,UHCAPMUR10UF,630290.0
4.0,2025.0,UHCAPMUR12PF,291112.0
4.0,2025.0,UHCAPMUR220F,63029.0
4.0,2025.0,UHCAPMUR22UF,72778.0
4.0,2025.0,UHCAPMUR820F,72778.0
4.0,2025.0,UHCAPMURE14D,693319.0
4.0,2025.0,UHCAPMURE1UF,582224.0
4.0,2025.0,UHCAPSAM22UF,72778.0
4.0,2025.0,UHCAPSAM43UF,72778.0
4.0,2025.0,UHCAPTAY27PF,72778.0
4.0,2025.0,UHCAPYAG10PF,72778.0
4.0,2025.0,UHCH1COHOS05,0.0
4.0,2025.0,UHCH1COHOS06,0.0
4.0,2025.0,UHCH1COHOS07,0.0
4.0,2025.0,UHCH1COHOS08,0.0
4.0,2025.0,UHCH1COHOS09,0.0
4.0,2025.0,UHCH1COHOS10,0.0
4.0,2025.0,UHCH1COHOS11,0.0
4.0,2025.0,UHCH1COHOS12,0.0
4.0,2025.0,UHCH1COHOS13,0.0
4.0,2025.0,UHCH1COHOS14,0.0
4.0,2025.0,UHCH1FINGDS05,0.0
4.0,2025.0,UHCH1FINGDS06,0.0
4.0,2025.0,UHCH1FINGDS07,0.0
4.0,2025.0,UHCH1FINGDS08,0.0
4.0,2025.0,UHCH1FINGDS09,0.0
4.0,2025.0,UHCH1FINGDS10,0.0
4.0,2025.0,UHCH1FINGDS11,0.0
4.0,2025.0,UHCH1FINGDS12,0.0
4.0,2025.0,UHCH1FINGDS13,0.0
4.0,2025.0,UHCH1FINGDS14,0.0
4.0,2025.0,UHCH1PCB,0.0
4.0,2025.0,UHCH1TXCOIL,0.0
4.0,2025.0,UHCH2COHOS05,2348.0
4.0,2025.0,UHCH2COHOS06,7141.0
4.0,2025.0,UHCH2COHOS07,14491.0
4.0,2025.0,UHCH2COHOS08,11189.0
4.0,2025.0,UHCH2COHOS09,8968.0
4.0,2025.0,UHCH2COHOS10,5399.0
4.0,2025.0,UHCH2COHOS11,1070.0
4.0,2025.0,UHCH2COHOS12,1530.0
4.0,2025.0,UHCH2COHOS13,1283.0
4.0,2025.0,UHCH2COHOS14,100.0
4.0,2025.0,UHCH2FINISHS05,6.0
4.0,2025.0,UHCH2FINISHS06,0.0
4.0,2025.0,UHCH2FINISHS07,0.0
4.0,2025.0,UHCH2FINISHS08,0.0
4.0,2025.0,UHCH2FINISHS09,0.0
4.0,2025.0,UHCH2FINISHS10,0.0
4.0,2025.0,UHCH2FINISHS11,0.0
4.0,2025.0,UHCH2FINISHS12,0.0
4.0,2025.0,UHCH2FINISHS13,0.0
4.0,2025.0,UHCH2FINISHS14,0.0
4.0,2025.0,UHCHA1BASS05,0.0
4.0,2025.0,UHCHA1BASS06,0.0
4.0,2025.0,UHCHA1BASS07,0.0
4.0,2025.0,UHCHA1BASS08,0.0
4.0,2025.0,UHCHA1BASS09,0.0
4.0,2025.0,UHCHA1BASS10,0.0
4.0,2025.0,UHCHA1BASS11,0.0
4.0,2025.0,UHCHA1BASS12,0.0
4.0,2025.0,UHCHA1BASS13,0.0
4.0,2025.0,UHCHA1BASS14,0.0
4.0,2025.0,UHCHA2BASS05,2348.0
4.0,2025.0,UHCHA2BASS06,7141.0
4.0,2025.0,UHCHA2BASS07,14491.0
4.0,2025.0,UHCHA2BASS08,10989.0
4.0,2025.0,UHCHA2BASS09,8968.0
4.0,2025.0,UHCHA2BASS10,5399.0
4.0,2025.0,UHCHA2BASS11,1070.0
4.0,2025.0,UHCHA2BASS12,1530.0
4.0,2025.0,UHCHA2BASS13,1283.0
4.0,2025.0,UHCHA2BASS14,100.0
4.0,2025.0,UHCHARTOPS05,2348.0
4.0,2025.0,UHCHARTOPS06,7141.0
4.0,2025.0,UHCHARTOPS07,14491.0
4.0,2025.0,UHCHARTOPS08,11189.0
4.0,2025.0,UHCHARTOPS09,8968.0
4.0,2025.0,UHCHARTOPS10,5399.0
4.0,2025.0,UHCHARTOPS11,1070.0
4.0,2025.0,UHCHARTOPS12,1530.0
4.0,2025.0,UHCHARTOPS13,1283.0
4.0,2025.0,UHCHARTOPS14,100.0
4.0,2025.0,UHCHCOMPERJ,63029.0
4.0,2025.0,UHCHPCBA,0.0
4.0,2025.0,UHCHRC1PCB,0.0
4.0,2025.0,UHCHRC1PCBAG,0.0
4.0,2025.0,UHCHRC1PCBAR,0.0
4.0,2025.0,UHCHRC1TXCOIL,0.0
4.0,2025.0,UHCONSACETON,0.0
4.0,2025.0,UHCONSACRVARNISH,0.0
4.0,2025.0,UHCONSAIRMASCURV,0.0
4.0,2025.0,UHCONSAIRMASFLAT,0.0
4.0,2025.0,UHCONSCLOTH,0.0
4.0,2025.0,UHCONSEMR1000,0.0
4.0,2025.0,UHCONSEMR1500,0.0
4.0,2025.0,UHCONSEMR2000,0.0
4.0,2025.0,UHCONSFEVICRL,0.0
4.0,2025.0,UHCONSFILTRCLOTH,0.0
4.0,2025.0,UHCONSIPA,0.0
4.0,2025.0,UHCONSLAQUERPAI,0.0
4.0,2025.0,UHCONSLEADROLL,0.0
4.0,2025.0,UHCONSLOC403,0.0
4.0,2025.0,UHCONSLOC406,0.0
4.0,2025.0,UHCONSLOC495,0.0
4.0,2025.0,UHCONSMOLDPINS,0.0
4.0,2025.0,UHCONSNTRLGLOV,0.0
4.0,2025.0,UHCONSPAINTBRSH,0.0
4.0,2025.0,UHCONSPOL3M,0.0
4.0,2025.0,UHCONSPOLPAD,0.0
4.0,2025.0,UHCONSPRSPRAY,0.0
4.0,2025.0,UHCONSR1MASTER,0.0
4.0,2025.0,UHCONSSHIPCLOTH,0.0
4.0,2025.0,UHCONSSICOMET,0.0
4.0,2025.0,UHCONSSIRES,0.0
4.0,2025.0,UHCONSSTPPINLRG,0.0
4.0,2025.0,UHCONSSTPPINSML,0.0
4.0,2025.0,UHCONSTAPE2BRWN,0.0
4.0,2025.0,UHCONSTAPE2TRNS,0.0
4.0,2025.0,UHCONSTOOTPICK,0.0
4.0,2025.0,UHCRYDIO32MH,0.0
4.0,2025.0,UHDIOCOMT33V,63029.0
4.0,2025.0,UHDIODIO100V,63029.0
4.0,2025.0,UHDIODIOI40V,63029.0
4.0,2025.0,UHDIODIOI75V,63029.0
4.0,2025.0,UHDIOSMCAV99,63029.0
4.0,2025.0,UHDIOTEXI14V,63029.0
4.0,2025.0,UHDMCBASES05,0.0
4.0,2025.0,UHDMCBASES06,0.0
4.0,2025.0,UHDMCBASES07,0.0
4.0,2025.0,UHDMCBASES08,0.0
4.0,2025.0,UHDMCBASES09,0.0
4.0,2025.0,UHDMCBASES10,0.0
4.0,2025.0,UHDMCBASES11,0.0
4.0,2025.0,UHDMCBASES12,0.0
4.0,2025.0,UHDMCBASES13,0.0
4.0,2025.0,UHDMCBASES14,0.0
4.0,2025.0,UHDMCBOTPADS,0.0
4.0,2025.0,UHDMCCHRBASE,0.0
4.0,2025.0,UHDMCCHRTOP,0.0
4.0,2025.0,UHDMCFINGOOD,0.0
4.0,2025.0,UHDMCLITGUIDE,0.0
4.0,2025.0,UHDMCPCB,0.0
4.0,2025.0,UHDMCPCBA,0.0
4.0,2025.0,UHDMCPOGOFEM,0.0
4.0,2025.0,UHDMCPOGOMAL,0.0
4.0,2025.0,UHDMCSCRW1.8X6,0.0
4.0,2025.0,UHDMCSUBAY05,0.0
4.0,2025.0,UHDMCSUBAY06,0.0
4.0,2025.0,UHDMCSUBAY07,0.0
4.0,2025.0,UHDMCSUBAY08,0.0
4.0,2025.0,UHDMCSUBAY09,0.0
4.0,2025.0,UHDMCSUBAY10,0.0
4.0,2025.0,UHDMCSUBAY11,0.0
4.0,2025.0,UHDMCSUBAY12,0.0
4.0,2025.0,UHDMCSUBAY13,0.0
4.0,2025.0,UHDMCSUBAY14,0.0
4.0,2025.0,UHDMCTOPS05,0.0
4.0,2025.0,UHDMCTOPS06,0.0
4.0,2025.0,UHDMCTOPS07,0.0
4.0,2025.0,UHDMCTOPS08,0.0
4.0,2025.0,UHDMCTOPS09,0.0
4.0,2025.0,UHDMCTOPS10,0.0
4.0,2025.0,UHDMCTOPS11,0.0
4.0,2025.0,UHDMCTOPS12,0.0
4.0,2025.0,UHDMCTOPS13,0.0
4.0,2025.0,UHDMCTOPS14,0.0
4.0,2025.0,UHDMCTXCOL05-07,0.0
4.0,2025.0,UHDMCTXCOL08-14,0.0
4.0,2025.0,UHDMCTXCOLBIG,0.0
4.0,2025.0,UHDMCTXCOLSML,0.0
4.0,2025.0,UHDSTAP30.9X30.4,0.0
4.0,2025.0,UHFERRITE96M76M,0.0
4.0,2025.0,UHFERRTSHTUNCUT,193.20000000000002
4.0,2025.0,UHFSJW10M8M,107038.0
4.0,2025.0,UHFSJW5.6M7M,84017.0
4.0,2025.0,UHFSJW7.5M7M,0.0
4.0,2025.0,UHHRDOODHVR,0.0
4.0,2025.0,UHHRDOODLVR,0.0
4.0,2025.0,UHHROODAHVR,188826.41
4.0,2025.0,UHHWSS1.8X6-H,214076.0
4.0,2025.0,UHHWSSM1.8X6S,0.0
4.0,2025.0,UHICHANA4124,72778.0
4.0,2025.0,UHICHNRF5284,72778.0
4.0,2025.0,UHICHSTM3117,72778.0
4.0,2025.0,UHICHSTM32G0,63029.0
4.0,2025.0,UHICHTEXLMR6,63029.0
4.0,2025.0,UHICHTEXTLV7,63029.0
4.0,2025.0,UHICHTEXTMP1,63029.0
4.0,2025.0,UHICHTEXTPS2,63029.0
4.0,2025.0,UHICHTEXUCC2,63029.0
4.0,2025.0,UHINA219AIDTE,0.0
4.0,2025.0,UHIND2213A156,126058.0
4.0,2025.0,UHINDKYO15NH,72778.0
4.0,2025.0,UHINDMUR1OUH,72778.0
4.0,2025.0,UHKEMC0603C1,0.0
4.0,2025.0,UHLEDWOR812B,63029.0
4.0,2025.0,UHLF9VPICOSM,0.0
4.0,2025.0,UHLUXADAP,0.0
4.0,2025.0,UHLUXAGBASE,0.0
4.0,2025.0,UHLUXAGBASES05,0.0
4.0,2025.0,UHLUXAGBASES06,0.0
4.0,2025.0,UHLUXAGBASES07,0.0
4.0,2025.0,UHLUXAGBASES08,0.0
4.0,2025.0,UHLUXAGBASES09,0.0
4.0,2025.0,UHLUXAGBASES10,0.0
4.0,2025.0,UHLUXAGBASES11,0.0
4.0,2025.0,UHLUXAGBASES12,0.0
4.0,2025.0,UHLUXAGBASES13,0.0
4.0,2025.0,UHLUXAGBASES14,0.0
4.0,2025.0,UHLUXAGS05-S11,0.0
4.0,2025.0,UHLUXAGS12-S14,0.0
4.0,2025.0,UHLUXASBASE,0.0
4.0,2025.0,UHLUXASBASES05,0.0
4.0,2025.0,UHLUXASBASES06,0.0
4.0,2025.0,UHLUXASBASES07,0.0
4.0,2025.0,UHLUXASBASES08,0.0
4.0,2025.0,UHLUXASBASES09,0.0
4.0,2025.0,UHLUXASBASES10,0.0
4.0,2025.0,UHLUXASBASES11,0.0
4.0,2025.0,UHLUXASBASES12,0.0
4.0,2025.0,UHLUXASBASES13,0.0
4.0,2025.0,UHLUXASBASES14,0.0
4.0,2025.0,UHLUXASCHRGS05,0.0
4.0,2025.0,UHLUXASCHRGS07,0.0
4.0,2025.0,UHLUXASCHRGS10,0.0
4.0,2025.0,UHLUXASCHRGS11,0.0
4.0,2025.0,UHLUXASCHRGS12,0.0
4.0,2025.0,UHLUXASCHRGS13,0.0
4.0,2025.0,UHLUXASCHRGS14,0.0
4.0,2025.0,UHLUXASS05-S11,0.0
4.0,2025.0,UHLUXASS12-S14,0.0
4.0,2025.0,UHLUXCHTOPS05,0.0
4.0,2025.0,UHLUXCHTOPS06,0.0
4.0,2025.0,UHLUXCHTOPS07,0.0
4.0,2025.0,UHLUXCHTOPS08,0.0
4.0,2025.0,UHLUXCHTOPS09,0.0
4.0,2025.0,UHLUXCHTOPS10,0.0
4.0,2025.0,UHLUXCHTOPS11,0.0
4.0,2025.0,UHLUXCHTOPS12,0.0
4.0,2025.0,UHLUXCHTOPS13,0.0
4.0,2025.0,UHLUXCHTOPS14,0.0
4.0,2025.0,UHLUXDIECUT,0.0
4.0,2025.0,UHLUXGLUE,0.0
4.0,2025.0,UHLUXMRBASE,0.0
4.0,2025.0,UHLUXRGBASE,0.0
4.0,2025.0,UHLUXRGBASES05,0.0
4.0,2025.0,UHLUXRGBASES06,0.0
4.0,2025.0,UHLUXRGBASES07,0.0
4.0,2025.0,UHLUXRGBASES08,0.0
4.0,2025.0,UHLUXRGBASES09,0.0
4.0,2025.0,UHLUXRGBASES10,0.0
4.0,2025.0,UHLUXRGBASES11,0.0
4.0,2025.0,UHLUXRGBASES12,0.0
4.0,2025.0,UHLUXRGBASES13,0.0
4.0,2025.0,UHLUXRGBASES14,0.0
4.0,2025.0,UHLUXRGCHRGS05,0.0
4.0,2025.0,UHLUXRGCHRGS06,0.0
4.0,2025.0,UHLUXRGCHRGS07,0.0
4.0,2025.0,UHLUXRGCHRGS08,0.0
4.0,2025.0,UHLUXRGCHRGS09,0.0
4.0,2025.0,UHLUXRGCHRGS10,0.0
4.0,2025.0,UHLUXRGCHRGS11,0.0
4.0,2025.0,UHLUXRGCHRGS12,0.0
4.0,2025.0,UHLUXRGCHRGS13,0.0
4.0,2025.0,UHLUXRGCHRGS14,0.0
4.0,2025.0,UHLUXRGS05-S11,0.0
4.0,2025.0,UHLUXRGS12-S14,0.0
4.0,2025.0,UHLUXRXCS05,0.0
4.0,2025.0,UHLUXRXCS06,0.0
4.0,2025.0,UHLUXRXCS07,0.0
4.0,2025.0,UHLUXRXCS08,0.0
4.0,2025.0,UHLUXRXCS09,0.0
4.0,2025.0,UHLUXRXCS10,0.0
4.0,2025.0,UHLUXRXCS11,0.0
4.0,2025.0,UHLUXRXCS12,0.0
4.0,2025.0,UHLUXRXCS13,0.0
4.0,2025.0,UHLUXRXCS14,0.0
4.0,2025.0,UHLUXYGCHRGS05,0.0
4.0,2025.0,UHLUXYGCHRGS06,0.0
4.0,2025.0,UHLUXYGCHRGS07,0.0
4.0,2025.0,UHLUXYGCHRGS08,0.0
4.0,2025.0,UHLUXYGCHRGS09,0.0
4.0,2025.0,UHLUXYGCHRGS10,0.0
4.0,2025.0,UHLUXYGCHRGS11,0.0
4.0,2025.0,UHLUXYGCHRGS12,0.0
4.0,2025.0,UHLUXYGCHRGS13,0.0
